timestamp,seq,flight_id,ax,ay,az,gx,gy,gz,mx,my,mz,roll,pitch,yaw,cmd_ail,cmd_elev,cmd_rud,rssi,emi_noise
1761048000065,13,F001,0.02442953713941732,0.01765214802676179,1.0099550202937186,2.2105496388380557,2.7198279414694797,4.164686982138235,30.02858638719282,-24.61190991858117,40.23634249141625,0.10681526255405915,1.4856509647924632,0.4364048761454443,0.0813185825974418,0.13450386710352008,0.14438068420629463,0.8348624341241522,0.23651827093153938
1761048000070,14,F001,0.006316178124766822,0.02619980901222157,1.0087723391834595,0.6596992948456925,1.5063101101949878,2.1011507810037093,30.035187572723117,-24.587657378314585,40.217934538750114,0.0223039693386215,0.9098763381261489,-0.20775366650331412,0.08751152948763805,0.1386377705531607,0.14644158637278554,0.8431675335105624,0.22893603709907873
1761048000075,15,F001,0.008559014195906564,0.01868694242265164,0.99671660355898,1.2548575270273992,0.8651065231354949,3.6770717650942473,29.985027036928127,-24.66621383173902,40.21850881379608,0.7415510716994957,0.5416544067846093,0.8554369274076434,0.09369065729286231,0.1427549124972857,0.14849345533242747,0.8608204854840779,0.18759424001636427
1761048000080,16,F001,0.027328908480860642,0.01824788764223294,1.0201960148471294,0.1749230340875938,2.782351609669974,3.1039110270853723,29.970037563447057,-24.59986035809572,40.32628991078479,0.21241272303518832,1.0527118463306124,0.5393721273204932,0.09985499025720353,0.14685479516752267,0.1505361645162779,0.8623219444388154,0.20281957483787189
1761048000085,17,F001,0.03573647193835747,0.008515645656810336,1.0157214422393113,2.5605633442332207,2.2559516057634745,2.805205496119972,30.017050774674654,-24.62955613537174,40.218799233868985,0.027767974571445087,1.4515953341669379,0.26864024905007333,0.10600355496102734,0.15093692288217017,0.15256958792041228,0.8311258268911739,0.25205409848968113
1761048000090,18,F001,0.019531543141610954,0.01943874639987475,1.0131783631515838,1.03470150278475,1.8623604641533265,3.182697048819238,30.09229325724587,-24.610103390867415,40.26303197056331,0.9310768795486277,1.13151790697746,-0.012367890090203781,0.1121353804746906,0.15500080210612638,0.15459360011369686,0.8492132717683515,0.19862759812014372
1761048000095,19,F001,0.012683868964122578,0.029413032902168748,1.0101287716077627,1.3319611023429134,2.294453982067338,4.302416532084175,30.167310788279195,-24.59735043365354,40.24484486408691,0.8591462583235893,1.091722725258058,1.0744027481999672,0.11824949851186235,0.15904594151055826,0.1566080762455255,0.859670274002974,0.21822980233600803
1761048000100,20,F001,0.029977427311097524,0.020312377430412275,1.0152342812770998,2.26189538845177,1.7628750539672131,2.5498348881206065,30.119097448131186,-24.53354943562818,40.28090418560463,0.47472389367331913,0.9004401924342211,0.36084663969550174,0.12434494358242743,0.1630718520323038,0.15861289205352144,0.8385101904035822,0.19925323406234785
1761048000105,21,F001,0.015259326141473004,0.00035748559948702366,1.022457209172385,1.3191684831805648,2.514781563585594,3.238333685018985,30.06807161350832,-24.558684796126897,40.29356727090962,0.6182863991879862,1.721786323533352,0.4696377675545311,0.1304207531449485,0.16707804693300043,0.16060792387120207,0.8459554507066425,0.20262393568149253
1761048000110,22,F001,0.024783655848867506,0.024245224782870833,1.0217460748272946,0.7596083626427903,2.0810771607083036,3.584566260067642,30.05718924989985,-24.60282471569573,40.23387869410038,0.41339130250735645,1.4118202605618262,0.29733277982095785,0.13647596775866264,0.1710640418579327,0.1625930486356075,0.8449927197768284,0.2292665577816242
1761048000115,23,F001,0.0320323278192091,0.006995690082959102,1.0149770910107667,0.44545815612233675,2.00166490159458,3.6916141419732984,30.109677476615044,-24.595628394439107,40.339044685056145,0.9023414158817662,1.0709250115271298,0.5640483719488454,0.14250963123498808,0.17502935489459107,0.1645681438948914,0.8608411747806083,0.19298694259625163
1761048000120,24,F001,0.02171106308044994,0.02278520905610401,1.014062056516294,3.0320623479647115,3.344351040709877,4.036864269400725,29.998479130283474,-24.56813527972844,40.32875147283722,0.9344277301324284,1.6502021383354237,0.6456323500943689,0.1485207907885175,0.17897350663093603,0.1665330878158747,0.8667380907304497,0.20315771692355294
1761048000125,25,F001,0.014877067993749849,0.008991393626163387,1.021622448754481,3.2110090206578397,2.7432070773415744,3.6739398029276447,29.99191689495149,-24.602339427361386,40.35020044773622,0.9973064534681991,1.6518658530565444,0.9729112897385703,0.15450849718747373,0.1828960202133596,0.16848775919156064,0.8667986843499826,0.2006325463531124
1761048000130,26,F001,0.02007119333382635,0.03198481751536283,1.0110805904854936,1.3455101877835747,2.6562960287979416,4.220946209210222,30.051011754489362,-24.593833973496427,40.269658437957226,0.39602941863190183,1.2479717359172304,1.3177637842721341,0.16047180490360477,0.18679642140433775,0.1704320374486115,0.857146671480294,0.22355728960259627
1761048000135,27,F001,0.004815913632709062,0.01365523523318576,1.0065412794421422,1.9384438536475368,2.230909106249353,2.7036253931356002,30.081225160458594,-24.569282633083976,40.323621721042926,0.7830605737248107,1.3498041102671459,0.7170793467875977,0.16640977226149337,0.19067423863976637,0.17236580265478588,0.8576594256825347,0.2261606928841134
1761048000140,28,F001,0.007854141728910004,0.025377067893827973,1.0067930481464906,1.381066151636137,3.099374800133031,4.6745642491799,30.056896378817388,-24.57574120706437,40.25461019713163,0.4520294477299053,1.2975917181481764,0.93636660395004,0.17232146158725856,0.19452900308597387,0.17428893552633706,0.8485326461718476,0.2227730726172316
1761048000145,29,F001,0.002203412218593552,-7.385676509102414e-05,1.0126285006026303,2.9126055471174723,2.9965222036199792,2.3330136710576643,30.031554557627807,-24.588208386792214,40.25870221561932,1.0511744366776647,1.5276922522729393,1.0016278752265142,0.17820593935662535,0.19836024869640406,0.17620131743537085,0.8486608085196777,0.22370435281406895
1761048000150,30,F001,0.0041365867308772305,0.011385650767265828,1.0344550857056445,3.738158804003823,3.160866817152907,2.1553347731047863,30.020858818856457,-24.518965424896145,40.302043728647995,0.381745564868763,1.3320017329491851,1.0465847262398045,0.184062276342339,0.20216751226796173,0.1781028304171629,0.8709452698754682,0.24562187367292815
1761048000155,31,F001,-0.0005020861731573519,0.01358038243360391,1.0264840786643608,3.1255146139821908,1.904451928325813,4.310600045025651,30.096751242590294,-24.641439368658823,40.37906187489388,0.7942075075171375,0.947602145480592,1.2887235326361255,0.18988954776090056,0.20595033349701472,0.17999335717743561,0.8564572730719847,0.22573357971489286
1761048000160,32,F001,0.0006489114316959991,-0.002784850517503403,1.0110439172038201,1.5694812677267007,3.673311674103052,4.71696348613133,30.146971606491274,-24.571994893004987,40.38039385291955,0.7491470149430877,1.0290508576159323,1.3137421613562377,0.1956868334186012,0.20970825503504492,0.18187278109959312,0.8438068108563863,0.2409622598002683
1761048000165,33,F001,-0.0031771489860242057,0.004490578877248775,1.0263443788355553,3.1032460302324325,2.685705350532547,3.96513305929387,30.07707762823147,-24.562147494978845,40.31422171037445,0.7938091287206497,1.1912062572366238,1.4379042072040227,0.20145321785683135,0.21344082254394287,0.18374098625191518,0.8628557828325629,0.22232066735910927
1761048000170,34,F001,-0.00036603403736336164,0.003719579250668158,1.0314393669940398,2.3640319911104015,4.534900915214734,3.7634835813171104,30.09668556568665,-24.545833404541497,40.266562693117045,1.3007418853607071,1.4614610877469563,1.2689436528020483,0.20718779049664207,0.21714758475093748,0.1855978573947079,0.8490769802619773,0.21227199234331853
1761048000175,35,F001,-0.002491972686556837,0.008926106690171843,1.0304842082311214,3.1395214547271597,3.243158361048302,5.476921280487029,30.13909877855421,-24.507130541559945,40.326832026256874,1.2001667440934194,1.4109298040420664,1.065357831291025,0.2128896457825363,0.2208280935031558,0.1874432799874125,0.8611715048109163,0.21564970088874855
1761048000180,36,F001,-0.002010326662354288,0.007453947513322556,1.011090945396825,3.207838817665031,2.614625748384184,3.3758301978489857,30.024741479190876,-24.632834630241426,40.368879228491785,1.2542339618646554,1.2392981560345757,1.0531822936870532,0.21855788332546644,0.22448190382180522,0.18927714019567088,0.8568521224056767,0.2865671722104141
1761048000185,37,F001,0.007252952789932718,-0.010933695765244849,1.0227224196693447,1.893836745178797,3.853562130810105,4.50080798817085,30.181947046449153,-24.516564512006486,40.26101629951471,0.41729328337915006,1.2048498300880797,1.618784602513843,0.22419160804501612,0.22810857395597206,0.191099324898347,0.8458755824271245,0.22825669592496522
1761048000190,38,F001,-0.023984211507325305,0.016112274194941843,0.9960491840776721,5.12898041017448,3.3770985773214846,4.809129419072091,30.061492442668367,-24.56603827622469,40.2476780815604,1.2965344195900896,1.2941652518258437,1.1628472000750656,0.2297899303107439,0.23170766543602994,0.19290972169450518,0.8458300150198406,0.19637059815162952
1761048000195,39,F001,0.002775357533019081,0.00945739075739753,1.0118394152627472,2.296141852769881,3.725107846227805,3.8716081539969673,30.116595801182267,-24.587719176194025,40.356194715169,1.2799813899403916,0.7985301102892123,0.6981032907041949,0.23535196608266626,0.23527874312665142,0.19470821891034334,0.8490150594693487,0.2164774372868226
1761048000200,40,F001,-0.014128209503317786,-0.004075496233419882,1.0218332004057877,4.192792826283611,2.869039329739547,3.9973834154679153,30.018983484709757,-24.553120486793347,40.29175447583142,1.4559056825769885,1.3224548716180784,0.8977422515052833,0.24087683705085763,0.2388213752794163,0.19649470560608154,0.843539545975228,0.21657962280691165
1761048000205,41,F001,-0.02554969937249575,0.010385610066869978,1.0263692870397434,3.384681146923698,2.697038087365542,4.332637596440797,30.145887674050986,-24.542541187647544,40.34301394686444,1.0913156912909283,2.192737259504332,1.5384690633386642,0.24636367077414573,0.2423351335850108,0.19826907158280518,0.8329694191550259,0.2356849418776396
1761048000210,42,F001,-0.016303570220202325,-0.0028735057224038296,1.0147003973861222,3.8157218736870044,4.004543610569973,4.401006985959685,30.153968751172435,-24.486250731741315,40.31791136707831,1.2605493860646868,1.6144844862060965,1.1606600598911612,0.2518116008178804,0.2458195932250108,0.20003120738926294,0.8546063480614554,0.23145738114518644
1761048000215,43,F001,-0.01488471649821998,-0.007588903674137656,1.0082558719737877,3.864245383866455,4.056720374760933,4.15847559917696,29.974810562955703,-24.5595355517992,40.24366575689971,1.525512048863788,1.4481593537193358,1.453804280087144,0.2572197668907532,0.24927433292324275,0.20178100432861779,0.8417082355496116,0.239793796599552
1761048000220,44,F001,-0.00621097393956244,-0.016402620196648537,1.0190388803342971,4.349452174504331,3.46289725834271,3.85035380151126,30.13759980405678,-24.595163391542634,40.4140734774024,1.05415657410006,1.4989867801207457,1.5068840142916153,0.2625873149806478,0.25269893499671686,0.2035183544651523,0.83696364980363,0.22665868410563517
1761048000225,45,F001,-0.028436474966485686,-0.030524985312251972,0.987142007519064,5.634727482873207,3.945535742393507,4.405871019965892,30.205762778022944,-24.59381574636304,40.41756341849445,1.4114635836685552,1.9056675689489357,1.5599783519615267,0.2679133974894983,0.25609298540612546,0.20524315063092632,0.8580224706969277,0.2550136686739998
1761048000230,46,F001,-0.01642204763804286,-0.0025953670124048652,1.002512256623176,4.806610416936593,4.289717507132449,4.412268550655128,30.07053455960482,-24.580631355753116,40.3943913005175,1.327409111255455,1.1283955499431788,1.4050200244099285,0.2731971733671345,0.2594560738059008,0.20695528643238786,0.8510550919825977,0.23470017575618154
1761048000235,47,F001,-0.0180276786700046,0.004580828672313944,1.0156162464131742,2.212551887180388,3.3697576030721477,3.447072508065613,30.158457501266703,-24.517604895430008,40.32314130354397,1.3739179128674943,1.7274519186501829,1.114862690372474,0.278437808244094,0.2627877935938267,0.20865465625693583,0.8501322808241112,0.21025173723690765
1761048000240,48,F001,-0.03648685394420707,-0.0016280169124544362,1.0119844660511164,4.343413679267896,4.9952311961109395,5.618570715137856,30.108094815737488,-24.50784645683561,40.36968628044561,1.3091585652108866,1.7853567615851893,1.452841773320459,0.2836344745633782,0.26608774196019713,0.21034115527943467,0.8525957932988956,0.2234279081896113
1761048000245,49,F001,-0.03176879194556724,-0.0027879238337814643,0.9893290890229706,4.876496945422737,4.000696427973935,4.943238485333058,30.145219832073064,-24.517532201366976,40.35406205694662,1.2358829803911502,1.013009965455098,1.4093061113374394,0.28878635171113376,0.26935551993651646,0.21201467946868055,0.8606084535237735,0.26518964341159385
1761048000250,50,F001,-0.013998979943724529,0.009366035446415242,1.0039271269517986,4.980208321324968,2.6781741098913834,3.938979263672736,30.17398837999862,-24.5100371936623,40.29417884936091,1.7385217509855146,1.4195008156546356,1.0651872844253012,0.2938926261462365,0.2725907324437356,0.21367512559381852,0.8403107124293379,0.2121261319948654
1761048000255,51,F001,-0.01295556673831295,-0.0258800829602229,1.0206424652109989,4.499715707803448,5.350779328281982,3.940565520507326,30.248737704688594,-24.624579338768438,40.354302735433144,1.2739747448162644,1.6692004983087214,1.9350325551339722,0.2989524915287594,0.27579298834001725,0.21532239123071018,0.8512365280566252,0.26719549194031955
1761048000260,52,F001,-0.008768636413605172,-0.004999022317486289,0.9891094122891203,4.964933495270097,4.540629193855155,3.958751553648767,30.177408805765552,-24.559696891504444,40.46072214337935,1.4559768217829665,1.668251136923544,2.0860203791761727,0.30396514884730264,0.27896190046802577,0.21695637476825166,0.8489501235481482,0.1890879552481568
1761048000265,53,F001,-0.013867656557085759,0.006993903417308952,1.0011213257273686,4.167234875437948,4.3405080657744906,5.928587595869548,30.154274100576576,-24.544961923675643,40.37295600567504,1.462818711777796,1.3878284248865385,2.1001286109540573,0.3089298065451671,0.28209708570173503,0.21857697541464166,0.8334382371672326,0.2559219231254928
1761048000270,54,F001,-0.014643409588413439,-0.015197044340813048,1.0125226663795475,5.158534524435422,4.708472254911874,5.750532093388481,30.16469040828934,-24.52298723261799,40.391772078030606,2.368792243867106,1.7329881497665465,1.4873527567111648,0.31384568064535023,0.28519816499274864,0.22018409320359864,0.852367392904743,0.2704408199559272
1761048000275,55,F001,-0.016591455190141317,0.00465716719775827,0.9891434375569262,5.033112667903609,4.954478088001105,4.677454309352168,30.088912758061728,-24.58280956307283,40.3994299106992,1.643423144663489,1.1886931833232306,1.290359593014847,0.3187119948743449,0.2882647634161279,0.22177762900052714,0.864079933805903,0.21181555064266028
1761048000280,56,F001,-0.004795542089106885,-0.01849920931820503,1.018159229891239,4.003066696717422,2.3138379745869035,5.068771184162921,30.221878269999902,-24.577153386342083,40.32492308017431,1.82261113008351,1.839366757053494,1.3668814047523752,0.32352798078472217,0.2912965102157204,0.22335748450863294,0.8345087504547865,0.23220650857268446
1761048000285,57,F001,-0.024233761258317013,-0.021806652014446322,1.0023784459572085,3.5308509394450356,3.556966058921004,3.848255179172063,30.0811616265293,-24.458172298641216,40.33715174125924,1.7238984505974038,1.654828856949572,1.8835795613366577,0.3282928778764782,0.29429303884898506,0.22492356227498655,0.8725274021893343,0.23489036508292133
1761048000290,58,F001,-0.015998308358590365,-0.035868918676512186,0.9994830403434142,4.780711431613004,4.481563722870441,5.0490575801226845,30.133800327414523,-24.661821964074715,40.382281594668655,1.5215264968153734,1.7351686402569546,1.604450686659079,0.3330059337171258,0.29725398703130773,0.2264757656965345,0.8479576960178865,0.23053411994438486
1761048000295,59,F001,-0.009372695925488176,-0.011543174904903173,1.010614302121641,3.96612668183545,4.577172811170527,6.256226993257535,30.14192419512808,-24.519784193460772,40.40416505765248,1.4449815799953303,1.1229534059509372,1.8016009319960553,0.3376664040605122,0.30017899677980187,0.22801399902605815,0.8553400270846615,0.2319384061039319
1761048000300,60,F001,-0.027530648131765662,-0.009526452652581402,1.0110728678796266,4.67808427275418,4.5723932344981835,5.92716030628213,30.17850604619883,-24.557943109601062,40.52739876435369,1.4812180440195664,1.2843948446190048,2.0686344618935477,0.3422735529643443,0.30306771445658914,0.2295381673780801,0.8551880636026034,0.25369678070003837
1761048000305,61,F001,0.002928608087143316,-0.012392126188179056,1.0071352320450808,4.92613384222487,1.946251878620176,4.51917300385128,30.135553538970363,-24.556460827057702,40.441790272678,1.9958750646571528,1.4091352072059091,1.8414612245379358,0.34682665290640247,0.3059197908115548,0.23104817673471684,0.8541313256211746,0.24187875415687668
1761048000310,62,F001,-0.016444235909067025,-0.016360897601754118,0.9937095066439766,5.217061253179986,2.889548148363501,5.656406646856955,30.312982658851436,-24.52891352642765,40.392580577252716,1.5632635445998466,1.5496685249163922,1.5278575812183566,0.3513249848994246,0.3087348810245725,0.23254393395147846,0.844553152860742,0.22797645265085106
1761048000315,63,F001,-0.007492252526615732,-0.011515399940780009,1.0188217318491195,4.973144505981812,3.258769798774989,5.444988636823637,30.188101884695907,-24.461628920714904,40.422245068360304,1.5253489356560155,1.3874614617959398,1.4084693708650802,0.3557678386046427,0.3115126447471937,0.23402534676301423,0.8627309514854997,0.2417532307142356
1761048000320,64,F001,0.016592946514770696,-0.020954621461370834,0.991693744744339,5.553422865640158,2.871984503265108,5.001638899872577,30.27309090752367,-24.537240143766695,40.36807611610455,1.0538189287475714,1.5338166295544988,1.969380133164906,0.36015451244395347,0.3142527461437959,0.2354923237888039,0.8431691706444793,0.23570978847345406
1761048000325,65,F001,-0.011423061823573475,-0.036421574029428895,0.9972437607370351,4.649414625212181,4.729011364633798,6.306400969137136,30.149245388298297,-24.612984589504556,40.50335759592998,1.982668701753027,1.3611039868674932,2.0607857008831414,0.36448431371070583,0.3169548539321862,0.23694477453879434,0.8605121873827092,0.23794061723190565
1761048000330,66,F001,-0.006549530667065726,-0.0165214303006497,0.991412207358272,5.326107785548136,4.252920709416844,5.981150471303824,30.232545743293947,-24.489894335672506,40.416027675468094,1.191771806022904,1.457568078156031,2.137717896175918,0.368756558679087,0.31961864142365304,0.2383826094189817,0.8583656365915292,0.28070034127072035
1761048000335,67,F001,0.01624525211806669,-0.013875413389480637,0.9953677963702082,7.027493310680356,3.3815582237758885,6.410761381967532,30.27650858276689,-24.524857161753584,40.401035157439615,2.0814123166843532,1.470393673438811,1.9993451110293825,0.3729705727120911,0.3222437865624643,0.23980573973693772,0.8586874200334176,0.268263059878453
1761048000340,68,F001,-0.008295273580686768,0.00794814297233289,0.9928858203871593,4.725616457826869,4.940778796622078,5.616890887179922,30.169679395408867,-24.515413049432027,40.45969877827489,1.7785970839552467,1.7151162835455471,1.6423497669993399,0.377125690368052,0.3248299719648033,0.2412140777072809,0.8543529667208135,0.2546669420626576
1761048000345,69,F001,4.2288640555875404e-05,-0.023697582387033157,1.002425351679535,4.508488243354965,3.914941482261796,7.074088467334075,30.221590711934407,-24.52010990219185,40.44170419594599,1.7603723222477314,1.4880227932142707,2.1690147195578597,0.38122125550572394,0.3273768849571418,0.24260753645709135,0.8533046469572859,0.2589447196306505
1761048000350,70,F001,0.011341180260848644,-0.01774538559998912,0.9894208873493423,5.786549940469251,2.7810071835395727,4.691139413953578,30.239096773961727,-24.46291918322865,40.449797969969644,1.3666808446837848,1.5162050708902657,2.1878821940065736,0.3852566213878946,0.32988421761404213,0.24398603003126956,0.8488852882880504,0.26281726138744754
1761048000355,71,F001,0.012496886415553667,-0.036439359044240276,1.0024071138930755,4.654931820767663,4.676126527052095,3.999176819501237,30.30275264358878,-24.439987716419516,40.40590442140209,1.8389618169889341,1.8409968208477894,1.9761964712123747,0.3892311507835117,0.3323516667953861,0.24534947339783866,0.8463666269938369,0.25838203864963505
1761048000360,72,F001,0.01557193551184884,-0.03636559884417815,0.9789812403785176,4.316050231310293,3.4714385018430125,5.207365782208994,30.185938742450407,-24.503822250342377,40.39398350222086,1.5535781225322776,1.7009382816801801,1.9933280518116143,0.3931442160683095,0.3347789341830248,0.24669778245318938,0.8750067713009666,0.24589224857760492
1761048000365,73,F001,0.01494673089991007,-0.029738282264842167,0.9827310554261257,4.528207282406108,3.581017039352054,6.102682773987856,30.199259843552863,-24.59104572804324,40.39578440293663,2.1519873100510925,1.6623320191100197,2.6710215608429886,0.3969951993239177,0.33716572631684616,0.24803087402726803,0.8462857381148324,0.25605271907838273
1761048000370,74,F001,0.02620226051346132,-0.003022295824712872,1.000606308163907,4.58464915196883,4.353326626440647,6.550342385970099,30.150697006382828,-24.60699236955685,40.38025903602109,2.416075963644587,1.4206755711140389,2.289120621991108,0.4007834924354383,0.3395117546302542,0.249348665888707,0.8434463079555397,0.23884561559512968
1761048000375,75,F001,0.024301557087591595,-0.01582362709973098,0.9818976094582929,4.983481342568861,3.7804712750537623,5.380197002752242,30.154953422572284,-24.547556270886396,40.384126222731254,1.478870119361484,1.6505842501576393,2.1423055663304296,0.4045084971874737,0.34181673548505737,0.25065107674989684,0.8572531829527278,0.2588820651684102
1761048000380,76,F001,0.021363049396295002,-0.0158486986081238,0.974813122839471,5.464858790346451,2.9803064786947147,5.824109114269228,30.21349631782419,-24.546910221015597,40.4172674517952,1.9362746663955654,1.7845986105235305,2.5415080389699445,0.408169625358592,0.3440803902057608,0.25193802627200074,0.8572797349295176,0.2617586775902664
1761048000385,77,F001,0.00971359532181002,-0.021082554093173122,0.9784363692959509,5.154983588941241,3.820369551811909,6.320389375606668,30.232225765814153,-24.563224461206953,40.509136906149166,1.6172167862023197,0.8872852461544762,1.9656461068822257,0.4117662988142137,0.34630244511325875,0.25320943506991017,0.8469082396395533,0.25623873927564633
1761048000390,78,F001,0.010390534306836278,-0.012742364636586533,0.9818744644120707,4.093753557416921,2.579128779326767,4.956697920281892,30.166683380136035,-24.518068015436953,40.38909242123935,2.027798166395391,1.406616948764304,2.7342386267561816,0.41529794959790634,0.34848263155792236,0.2544652247171415,0.857153095478949,0.24163106885878033
1761048000395,79,F001,-0.0007278029032221252,-0.005557398584413217,0.9781619157528921,5.135552560531433,2.649003717515691,6.601659696133708,30.303851032382763,-24.469069006478513,40.428826632015976,2.1356675639573646,1.5717243184230565,2.052993277742305,0.4187640200210709,0.35062068595208024,0.25570531775067407,0.8556013635711516,0.24473231321180558
1761048000400,80,F001,0.02589425381174717,-0.0074917296008561556,0.9792096890107593,5.2111855515617185,2.393164850821006,7.380321470608315,30.30706323087919,-24.464432479924728,40.455610979286796,2.1041105395803426,1.7528611933521943,2.5771714172308893,0.42216396275100754,0.35271634980188626,0.2569296376757282,0.84785302634097,0.2313584178875741
1761048000405,81,F001,0.0012882394035382896,-0.01322232263205544,0.9744131570624255,5.608647268016146,4.338508643710574,7.204795586554392,30.19398704336678,-24.501566018024374,40.51197263534709,2.0191389536386413,1.756735692587203,2.3800733592408645,0.4254972408973459,0.3547693697385721,0.25813810897048384,0.8461397918434334,0.2336851323486544
1761048000410,82,F001,0.028633432023458624,-0.009690253352855041,0.9744954304610878,5.145376841832612,2.119464178218978,6.133797702390715,30.1821771690804,-24.561825967642086,40.468448941747,1.9945420503385562,1.6540464880743426,3.0444801032643234,0.42876332809682605,0.35677949754907956,0.25933065709073905,0.859341176321293,0.2481638780423504
1761048000415,83,F001,0.038453779936631696,-0.006560615622961702,0.9733626477261835,3.668716957221883,4.330046212827306,4.756063794382613,30.35059629081957,-24.571832711243246,40.450009205397656,1.9555725418380847,1.7207596471913003,2.4178873189523027,0.43196170859641764,0.3587464902060704,0.26050720847450853,0.8499924528179914,0.22679112037457866
1761048000420,84,F001,0.00934399053068097,-0.00240038173327889,0.9909428286903684,4.879201388738143,3.7671151534180645,6.631683641680571,30.28662231804086,-24.51046626301305,40.43099585974248,1.8645245938231552,1.3523378680967602,2.3735514341381774,0.4350918773347628,0.360670109897308,0.26166769054656075,0.8480955047040872,0.2562545985753394
1761048000425,85,F001,0.01290892012787056,-0.0044972102829878655,0.9941026491388171,5.382543953242863,3.9830379735267685,5.5776219516801255,30.25423560140244,-24.56816521134877,40.431515082755084,1.9315610629717275,1.1465244188914812,2.5269839347041887,0.43815334002193174,0.36255012405440995,0.26281203172289525,0.8546827764824755,0.2576414720960997
